,Territory_Geographic_indicators_Surface_area_Surface_area,Territory_Geographic_indicators_Altitude_Altitude,Territory_Geographic_indicators_Longitude_Longitude,Territory_Geographic_indicators_Latitude_Latitude,Territory_Geographic_indicators_UTM_coordinates_x_UTM_coordinates_x,Territory_Geographic_indicators_UTM_coordinates_y_UTM_coordinates_y,Population_Density_Density_of_population_Surface_area_Surface_area,Population_Density_Density_of_population_Density_Density,Population_Sex_Population._By_sex_Men_Men,Population_Sex_Population._By_sex_Women_Women,Population_Sex_Population._By_sex_Population_Total,Population_Age_groups_Population._By_age_groups_Population_from_0_to_14_years_From_0_to_14_years,Population_Age_groups_Population._By_age_groups_Population_from_15_to_64_years_From_15_to_64_years,Population_Age_groups_Population._By_age_groups_Population_from_65_to_84_years_From_65_to_84_years,Population_Age_groups_Population._By_age_groups_Population_from_85_years_and_over_From_85_years_and_over,Population_Age_groups_Population._By_age_groups_Population_Total,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_0_to_14_years_From_0_to_14_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_15_to_64_years_From_15_to_64_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_65_to_84_years_From_65_to_84_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_85_years_and_over_From_85_years_and_over,Population_Age_groups._Men_Population._By_age_groups._Men_Men_Total,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_0_to_14_years_From_0_to_14_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_15_to_64_years_From_15_to_64_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_65_to_84_years_From_65_to_84_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_85_years_and_over_From_85_years_and_over,Population_Age_groups._Women_Population._By_age_groups._Women_Women_Total,Population_Place_of_birth_Population._By_place_of_birth_Population_born_in_Catalonia_Catalonia,Population_Place_of_birth_Population._By_place_of_birth_Population_born_in_rest_of_Spain_Rest_of_Spain,Population_Place_of_birth_Population._By_place_of_birth_Population_born_abroad_Abroad,Population_Place_of_birth_Population._By_place_of_birth_Population_Total,Population_Nationality_Population._By_nationality_Population_with_Spanish_nationality_Spanish,Population_Nationality_Population._By_nationality_Population_with_foreign_nationality_Foreign,Population_Nationality_Population._By_nationality_Population_Total,Population_Nationality._Men_Population._By_nationality._Men_Men_with_Spanish_nationality_Spanish,Population_Nationality._Men_Population._By_nationality._Men_Men_with_foreign_nationality_Foreign,Population_Nationality._Men_Population._By_nationality._Men_Men_Total,Population_Nationality._Women_Population._By_nationality._Women_Women_with_Spanish_nationality_Spanish,Population_Nationality._Women_Population._By_nationality._Women_Women_with_foreign_nationality_Foreign,Population_Nationality._Women_Population._By_nationality._Women_Women_Total,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Men_resident_abroad_Men,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Women_resident_abroad_Women,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Population_resident_abroad_Total,Population_Commuting_for_Study_Reasons_Statistics_on_Commuting_for_Non-University_Studies_Resident_Students_(School_Age)_Resident_Students,Population_Commuting_for_Study_Reasons_Statistics_on_Commuting_for_Non-University_Studies_Resident_Students_who_study_in_the_same_municipality_Resident_Students_who_study_in_the_same_municipality,Population_Births_Births._By_sex_Births._Boys_Boys,Population_Births_Births._By_sex_Births._Girls_Girls,Population_Births_Births._By_sex_Births_Total,Population_Deaths_Deaths._By_sex_Deaths._Men_Men,Population_Deaths_Deaths._By_sex_Deaths._Women_Women,Population_Deaths_Deaths._By_sex_Deaths_Total,Population_Marriages_Marriages_Marriages_Total,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Migrations_(balance)_with_Catalonia_Balance_with_Catalonia,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Migrations_(balance)_with_Spain_Balance_with_Spain,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Internal_migratory_net_balance_Internal_migratory_net_balance,Population_External_migrations_External_migrations_External_immigrations_Immigrations,Population_External_migrations_External_migrations_External_emigrations_Emigrations,Population_External_immigrations_External_immigrations._By_place_of_origin_Immigrations_from_the_rest_of_EU_Rest_of_EU,Population_External_immigrations_External_immigrations._By_place_of_origin_Immigrations_from_the_rest_of_the_world_Rest_of_the_world,Population_External_immigrations_External_immigrations._By_place_of_origin_External_immigrations_Total,Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Population_Growth_Population_Growth,Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Population_Growth_(annual_average)_Population_Growth_(annual_average),Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Natural_Increase_Ratio_(annual_average)_Natural_Increase_(annual_average),Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Net_Migration_Ratio_(annual_average)_Net_Migration_(annual_average),Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_understands_Catalan_Understand,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_speak_Catalan_Speak,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_read_Catalan_Read,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_write_Catalan_Write,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_of_2_years_and_over_Total,Culture_·_Language_Libraries_Libraries_Public_libraries_Public,Culture_·_Language_Libraries_Libraries_Other_libraries_Others,Culture_·_Language_Libraries_Libraries_Libraries_Total,Culture_·_Language_Sports_facilities_Sports_facilities_Pavilions_Pavilions,Culture_·_Language_Sports_facilities_Sports_facilities_Multisport_courts_Multisport_courts,Culture_·_Language_Sports_facilities_Sports_facilities_Multisport_fields_Multisport_fields,Culture_·_Language_Sports_facilities_Sports_facilities_Sports_halls_Sports_halls,Culture_·_Language_Sports_facilities_Sports_facilities_Indoor_swimming_pools_Indoor_swimming_pools,Culture_·_Language_Sports_facilities_Sports_facilities_Athelitcs_tracks_Athelitcs_tracks,Culture_·_Language_Sports_facilities_Sports_facilities_Other_sports_facilities_Other_facilities,Culture_·_Language_Sports_facilities_Sports_facilities_Sports_facilities_Total,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Primary_education_or_lower_Primary_education_or_lower,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_First_stage_of_secondary_education_First_stage_of_secondary_education,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Second_stage_of_secondary_education_Second_stage_of_secondary_education,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Higher_education_Higher_education,Elections_Elections_to_the_Parliament_of_Catalonia_Elections_to_the_Parliament_of_Catalonia_Electors_(_Parliament_of_Catalonia)_Electors,Elections_Elections_to_the_Parliament_of_Catalonia_Elections_to_the_Parliament_of_Catalonia_Turnout_(Parliament_Catalonia)_Turnout,Elections_Elections_to_the_Congress_of_Deputies_Elections_to_the_Congress_of_Deputies_Electors_(Congress)_Electors,Elections_Elections_to_the_Congress_of_Deputies_Elections_to_the_Congress_of_Deputies_Turnout_(Elec._Congress)_Turnout,Elections_Elections_to_the_European_Parliament_Elections_to_the_European_Parliament_Turnout_(Elec._European_Parliament)_Turnout,Elections_Elections_to_the_European_Parliament_Elections_to_the_European_Parliament_Electors_(Elec._European_Parliament)_Electors,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Men_Men,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Women_Women,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Total,Labour_Affiliations_to_Social_Security_according_to_contributor's_residence_Affiliations_to_Social_Security_according_to_the_residence_of_the_contributor_Afiliations_Social_Security_according_residence_Total,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Industry_affiliations_to_General_SS_Industry,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Services_affiliations_to_General_SS_Services,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_to_General_SS_Total,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_contributors_to_Self-Employed_SS_Agriculture,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Services_afiliaciones_to_Self-Employed_SS_Services,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_to_Self-Employed_SS_Total,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_up_to_50_workers_Up_to_50_workers,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_51_to_250_workers_From_51_to_250_workers,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_251_or_more_workers_From_251_workers_and_over,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_General_SS_Total,Labour_Contributory_accounts_of_Social_Security_Contributory_accounts_Contributory_accounts_Total,Labour_Contributory_Social_Security_pensions_Contributory_Social_Security_pensions._December_Contributory_Social_Security_pensions_Total,Labour_Contributory_Social_Security_pensions_Contributory_Social_Security_pensions._December_Average_contributory_pension_Average_pension,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Men_Men,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Women_Women,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Total_Total,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Agriculture_Agriculture,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Industry_Industry,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Construction_Construction,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Services_Services,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment_(without_previous_employment)_Without_previous_employment,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment_Total,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment._Men_Men,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment._Women_Women,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment_Total,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Main_family_dwellings_Main,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Secondary_family_dwellings_Secondary,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Family_dwellings_Total,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Receipts_Number_of_receipts,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Taxable_base_by_receipt_Taxable_base_by_receipt,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Integral_quota_by_receipt_Integral_quota_by_receipt,Main_aggregates_·_Public_sector_finance_Personal_Income_Tax_Personal_Income_Tax_(IRPF)_IRPF._Taxable_base_by_declarer_Taxable_base_by_declarer,Main_aggregates_·_Public_sector_finance_Personal_Income_Tax_Personal_Income_Tax_(IRPF)_IRPF._Resulting_quotafrom_self-payment_by_declarer_Resulting_quota_from_self-payment_by_declarer,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Cultivated_land_surface_Cultivated_land,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Permanent_pasture_surface_Permanent_pasture,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Used_agricultural_area_Total,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Herbaceous_crops_Herbaceous_crops,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Fruit_trees_crops_Fruit_trees,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Olives_crops_Olives,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Vines_crops_Vines,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Other_crops_Others,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Cultivated_land_Total,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_without_land_Without_land,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_with_land_With_land,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_with_and_without_land_Total,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_without_livestock_Without_livestock,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_with_livestock_With_livestock,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_with_and_without_livestock_Total,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Bovine_head_Bovine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Ovine_head_Ovine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Caprine_head_Caprine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Porcine_head_Porcine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Avian_head_Avian,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Female_rabbits_head_Female_rabbits,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Equine_head_Equine,Economic_sectors_Housing_construction_Housing_construction_State_subsidised_housing_starts_State_subsidised_housing_starts,Economic_sectors_Housing_construction_Housing_construction_Housing_starts_Housing_starts,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Hotels_Hotels,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Hotel_beds_Hotel_beds,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Campsites_Campsites,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Campsite_places_Campsite_places,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Rural_tourism_Rural_tourism,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Rural_tourism_beds_Rural_tourism_beds,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Cars_Estate_cars,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Motorcycles_Motorcycles,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Industrial_vehicles_Industrial_vehicles,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Other__vehicles_Others,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Fleet_of_vehicles_Total,Environment_Municipal_waste_Municipal_waste_Municipal_waste_per_capita_Generation_per_capita,Environment_Municipal_waste_Municipal_waste_Selective_collection_of_municipal_waste_Selective_collection,Environment_Industrial_waste_Industrial_waste_Establishments_with_yearly_ind._waste_declarations_Establishments_with_yearly_waste_declarations,Environment_Industrial_waste_Industrial_waste_Industrial_waste_Industrial_waste,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_Resident_population_Resident_population,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_seasonal_population_AFTE_seasonal_population,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_population_Total,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_pop._/_resident_pop._AFTE_population_/_resident_population,Population_Size_of_the_households_Households._By_size_One_person_households_One_person,Population_Size_of_the_households_Households._By_size_Two_person_households_Two_people,Population_Size_of_the_households_Households._By_size_Three_person_households_Three_people,Population_Size_of_the_households_Households._By_size_Four_or_more_person_households_Four_people_and_over,Population_Size_of_the_households_Households._By_size_Households_Total,Population_Type_of_households_Households._By_type_of_nucleus_One_person_households_One_person,Population_Type_of_households_Households._By_type_of_nucleus_Two_person_or_more_househols_(without_nucleus)_Two_people_or_more_without_nucleus,Population_Type_of_households_Households._By_type_of_nucleus_Households_with_childless_couple_Couple_without_children,Population_Type_of_households_Households._By_type_of_nucleus_Househols_with_couples_with_children_Couple_with_children,Population_Type_of_households_Households._By_type_of_nucleus_Single_parent_households_Father_or_mother_with_children,Population_Type_of_households_Households._By_type_of_nucleus_Households_with_two_or_more_nucleuses_Two_nucleuses_or_more,Population_Type_of_households_Households._By_type_of_nucleus_Households_Total,Population_Population_growth_Population_growth_Crude_Birth_Rate_Crude_Birth_Rate,Population_Population_growth_Population_growth_Crude_Death_Rate_Crude_Death_Rate,Population_Population_growth_Population_growth_Crude_Rate_of_Natural_Increase_Crude_Rate_of_Natural_Increase,Population_Population_growth_Population_growth_Net_Migration_Rate_Net_Migration_Rate,Population_Population_growth_Population_growth_Total_Population_Growth_Rate_Total_Growth_Rate,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_doesn't_understand_Catalan_Do_not_understand,Elections_Municipal_elections_Municipal_elections_Electors_(Municipal_elec.)_Electors,Elections_Municipal_elections_Municipal_elections_Turnout_(Municipal_elec.)_Turnout,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Employed_population_Employed_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Unemployed_population_Unemployed_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Active_population_Active_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Inactive_population_Inactive_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Population_of_16_years_and_over_Population_of_16_years_and_over,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Agriculture_affiliations_to_General_SS_Agriculture,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Construction_affiliations_to_General_SS_Construction,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Industry_affiliations_to_Self-Employed_SS_Industry,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_contributors_to_Self-Employed_SS_Construction,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Vacant_family_dwellings_Vacant,Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Owned_main_family_homes_Owned,Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Rented_main_family_homes_Rented,"Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Leased_main_family_homes,_other_types_Other_type",Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Main_family_homes_Total,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_61_to_90_m²_From_61_to_90_m²,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_91_to_120_m²_From_91_to_120_m²,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_121_m²_and_over_From_121_m²_and_over,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_Total,Quality_of_life_STI_Small_area_socioeconomic_index_(STI)._Index_Catalonia=100_Small_area_socioeconòmic_index_Small_area_socioeconòmic_index,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_GDP,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_per_capita_GDP_per_capita,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_per_capita_(Catalonia=100)_GDP_per_capita,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_agriculture_Agriculture,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_industry_Industry,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_construction_Construction,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GAV_services_Services,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_Total,"Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_VAB_energy,_water_and_waste_Mining_industries,_energy,_water_and_waste","Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_VAB_food,_textiles_and_chemicals_Food,_textiles,_wood,_publishing,_chemicals_and_rubber","Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_GVA_machinery,_electrical_and_transport_mat._Metallurgy,_machinery,_electrical_and_transport_material",Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_GVA_industry_Total,Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_trade_Trade,"Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_transport,_inf._and_comm._Transport,_information_and_communications",Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_hostelry_Hostelry,Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_financial_and_insurance_act._Financial_and_insurance_activities,"Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_real_estate,_technical_and_adm._act._Real_estate,_technical_and_adm._activities",Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_public_adm._and_other_ser._Public_administration_and_other_services,Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_services_Total,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_GDHI,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_per_capita_GDHI_per_capita,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_per_capita_(Catalonia=100)_GDHI_per_capita,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Total_wealth_per_declarer_Total_weath_by_declarer,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Declaration_of_real_assets_Real_assets,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Declaration_of_financial_assets_Financial_assets,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_up_to_60_m²_Up_to_60_m²
172168,15.74,96,2.931678,42.096269,494350,4660550,15.74,13.6,115,99,214,29,142,28,15,214,20,77,15,3,115,9,65,13,12,99,183,7,24,214,195,19,214,102,13,115,93,6,99,2,3,5,30,0.0,2,2,4,0,0,0,0,0,1,1,3,0,3,0,3,34,17.23,-4.62,21.85,205,192,190,158,206,0,0,0,0,2,2,0,0,0,2,6,12.8,27.9,24.0,35.2,162,88.3,165,66.7,59.1,159,57,44,101,105,0,8,10,12,17,36,10,0,0,10,5,43,787.26,15,19,34,0.0,1.1,0.0,4.3,0.0,5.4,1.8,3.7,5.4,72,16,88,150,52133.3,333.6,26339,6404,653,103,756,650,0,3,0,0,653,0,28,28,10,18,28,723,1165,2,16577,9037,333,2,0,0,0,0,0,0,0,0,148,29,58,15,250,1.47,43.7,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
083015,20.40,18,2.020631,41.317578,418026,4574555,20.40,3269.9,32907,33800,66707,10711,44735,9788,1473,66707,5490,22501,4367,549,32907,5221,22234,5421,924,33800,43736,14884,8087,66707,61266,5441,66707,30231,2676,32907,31035,2765,33800,554,531,1085,12120,84.1,212,227,439,305,263,568,167,-73,-177,-250,397,330,44,353,397,8158,13.39,8.56,4.83,59394,41339,46731,32407,63072,1,0,1,4,44,15,67,5,1,117,253,18.2,29.5,24.5,27.7,48875,83.2,48557,67.4,44.5,48057,15510,13821,29331,30407,2276,11950,15798,37,2858,3735,7424,4768,3606,15798,1473,13200,1080.48,6430,5611,12041,22.6,404.2,298.9,2848.3,239.6,3813.6,1582.4,2231.2,3813.6,24231,671,27616,44632,87675.8,584.3,22973,5472,267,22,288,236,22,8,0,0,267,0,61,61,57,4,61,1,1140,33,0,21,12,20,282,30,5,859,0,0,0,0,29952,6271,4987,1287,42497,1.22,36.5,85,8353.71,67197,-3440,63757,94.9,4404,7344,5977,6506,24231,4404,609,6079,10797,1836,507,24231,6.56,8.49,-1.93,-2.84,-4.86,3678,48582,54.1,26704,10138,36842,28094,52451,7,1565,248,592,2714,20568,2557,1107,24231,15266,3674,1974,24231,102.0,1323.2,19.8,68.3,3.3,153.9,108.0,1096.9,1362.1,11.6,64.3,78.0,153.9,313.3,81.3,109.4,44.9,302.3,245.7,1096.9,1131813,17.2,97.5,423622,56.5,43.5,
