Municipality,territory__altitude,territory__longitude,territory__latitude,territory__geographic_indicators_utm_coordinates_x_utm_coordinates_x,territory__geographic_indicators_utm_coordinates_y_utm_coordinates_y,population_density_of_population_density_density,population_population_by_sex_total,population_population_by_age_groups_from_0_to_14_years,population_population_by_age_groups_from_15_to_64_years,population_population_by_age_groups_from_65_to_84_years,population_population_by_age_groups_from_85_years_and_over,population_men_population_from_0_to_14_years,population_men_population_from_15_to_64_years,population_men_population_from_65_to_84_years,population_men_population_from_85_years_and_over,population_men_population_total,population_women_population_from_0_to_14_years,population_women_population_from_15_to_64_years,population_women_population_from_65_to_84_years,population_women_population_from_85_years_and_over,population_women_population_total,population_population_by_place_of_birth_population_born_in_catalonia_catalonia,population_population_by_place_of_birth_rest_of_spain,population_population_by_place_of_birth_abroad,population_population_by_nationality_population_with_spanish_nationality_spanish,population_population_by_nationality_foreign,population_men_population_men_with_spanish_nationality_spanish,population_men_population_foreign,population_women_population_women_with_spanish_nationality_spanish,population_women_population_foreign,population_population_resident_abroad_on_1_january_men,population_population_resident_abroad_on_1_january_women,population_population_resident_abroad_on_1_january_total,population_study_reasons_students,population_study_reasons_students_who_study_in_the_same_municipality,population_births_by_sex_boys,population_births_by_sex_girls,population_births_by_sex_total,population_deaths_by_sex_men,population_deaths_by_sex_women,population_deaths_by_sex_total,population_marriages_marriages_total,population_internal_migrations_destination_origin_balances_balance_with_catalonia,population_internal_migrations_destination_origin_balances_balance_with_spain,population_internal_migrations_destination_origin_balances_internal_migratory_net_balance,population_external_migrations_external_immigrations_immigrations,population_external_migrations_external_emigrations_emigrations,population_external_immigrations_by_place_of_origin_rest_of_eu,population_external_immigrations_by_place_of_origin_rest_of_the_world,population_population_growth_2001_2011_growth,population_population_growth_2001_2011_growth_annual_average,population_population_growth_2001_2011_increase_annual_average,population_population_growth_2001_2011_migration_annual_average,culture_knowledge_of_catalan_speak,culture_libraries_public,culture_libraries_others,culture_libraries_total,culture_sports_facilities_total,education_level_of_education_attained_primary_education_or_lower,education_level_of_education_attained_first_stage_of_secondary_education,education_level_of_education_attained_second_stage_of_secondary_education,education_level_of_education_attained_higher_education,elections_municipal_elections_turnout,elections_elections_to_the_parliament_of_catalonia_electors,elections_elections_to_the_parliament_of_catalonia_turnout,elections_elections_to_the_congress_of_deputies_electors,elections_elections_to_the_congress_of_deputies_turnout,elections_elections_to_the_european_parliament_turnout,elections_elections_to_the_european_parliament_electors,labour_contributors_to_social_security_according_to_contributors_s_residence_contributors_to_social_security_according_to_contributors_s_residence_men,labour_contributors_to_social_security_according_to_contributors_s_residence_contributors_to_social_security_according_to_contributors_s_residence_women,labour_contributors_to_social_security_according_to_contributors_s_residence_contributors_to_social_security_according_to_contributors_s_residence_total,labour_affiliations_to_social_security_according_to_contributor_s_residence_affiliations_to_social_security_according_to_contributor_s_residence_total,labour_affiliations_to_general_system_according_to_location_of_affilation_by_sectors_industry,labour_affiliations_to_general_system_according_to_location_of_affilation_by_sectors_services,labour_affiliations_to_general_system_according_to_location_of_affilation_by_sectors_total,labour_affiliations_to_self_employed_system_according_to_location_of_affilation_by_sectors_agriculture,labour_affiliations_to_self_employed_system_according_to_location_of_affilation_by_sectors_services,labour_affiliations_to_self_employed_system_according_to_location_of_affilation_by_sectors_total,labour_affiliations_to_gen_system_according_to_location_of_affilation_s_general_system_according_to_the_location_of_the_affilation_up_to_50_workers,labour_affiliations_to_gen_system_according_to_location_of_affilation_s_general_system_according_to_the_location_of_the_affilation_from_51_to_250_workers,labour_affiliations_to_gen_system_according_to_location_of_affilation_s_general_system_according_to_the_location_of_the_affilation_from_251_workers_and_over,labour_contributory_accounts_of_social_security_contributory_accounts_of_social_security_total,labour_contributory_social_security_pensions_total,labour_contributory_social_security_pensions_contributory_social_security_pensions_average_pension,labour_contributory_social_security_by_sex_men,labour_contributory_social_security_by_sex_women,labour_contributory_social_security_by_sex_total,labour_registered_unemployment_by_sectors_by_sectors_agriculture,labour_registered_unemployment_by_sectors_by_sectors_industry,labour_registered_unemployment_by_sectors_by_sectors_construction,labour_registered_unemployment_by_sectors_by_sectors_services,labour_registered_unemployment_by_sectors_registered_unemployment_without_previous_employment,labour_registered_unemployment_by_sectors_registered_unemployment_total,labour_registered_unemployment_by_sex_by_sex_men,labour_registered_unemployment_by_sex_by_sex_women,labour_registered_unemployment_by_sex_registered_unemployment_total,quality_of_life_type_of_dwellings_main,quality_of_life_type_of_dwellings_vacant,quality_of_life_type_of_dwellings_total,main_aggregates_urban_property_tax_number_of_receipts,main_aggregates_urban_property_tax_taxable_base_by_receipt,main_aggregates_urban_property_tax_integral_quota_by_receipt,main_aggregates_personal_taxable_base_by_declarer,main_aggregates_personal_resulting_quota_from_self_payment_by_declarer,economic_sectors_used_agricultural_area_cultivated_land,economic_sectors_used_agricultural_area_permanent_pasture,economic_sectors_used_agricultural_area_total,economic_sectors_cultivated_land_total,economic_sectors_land_ownership_without_land,economic_sectors_land_ownership_with_land,economic_sectors_land_ownership_total,economic_sectors_livestock_ownership_without_livestock,economic_sectors_livestock_ownership_with_livestock,economic_sectors_housing_construction_state_subsidised_housing_starts,economic_sectors_housing_construction_housing_starts,economic_sectors_tourist_accommodation_hotels,economic_sectors_tourist_accommodation_hotel_beds,economic_sectors_tourist_accommodation_campsites,economic_sectors_tourist_accommodation_campsite_places,economic_sectors_tourist_accommodation_rural_tourism,economic_sectors_tourist_accommodation_rural_tourism_beds,economic_sectors_fleet_of_vehicles_estate_cars,economic_sectors_fleet_of_vehicles_motorcycles,economic_sectors_fleet_of_vehicles_industrial_vehicles,economic_sectors_fleet_of_vehicles_others,economic_sectors_fleet_of_vehicles_total,environment_municipal_waste_generation_per_capita,environment_municipal_waste_selective_collection,environment_industrial_waste_establishments_with_yearly_waste_declarations,environment_industrial_waste_industrial_waste,economic_sectors_head_of_livestock_main,economic_sectors_cultivated_land_main,population_population_by_sex_main,culture_sports_facilities_main,missing_count
Albanyà,239.0,2.721244,42.305839,477024.0,4683855.0,1.9,178.0,0.24157303370786518,0.5786516853932584,0.15730337078651685,0.02247191011235955,0.12359550561797752,0.28651685393258425,0.09550561797752809,0.0,0.5056179775280899,0.11797752808988764,0.29213483146067415,0.06179775280898876,0.02247191011235955,0.4943820224719101,0.7528089887640449,0.11235955056179775,0.1348314606741573,0.8820224719101124,0.11797752808988764,0.4550561797752809,0.05056179775280899,0.42696629213483145,0.06741573033707865,0.033707865168539325,0.011235955056179775,0.0449438202247191,0.1404494382022472,0.11235955056179775,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.0,0.0056179775280898875,0.0056179775280898875,0.0,0.11235955056179775,0.0,0.11235955056179775,0.0,0.0,0.0,0.0,0.24157303370786518,35.36,-1.66,37.03,0.8236521739130435,0.0,0.0,0.0,0.0449438202247191,13.0,29.0,35.1,22.9,73.1912227177203,0.5280898876404494,86.2,0.5842696629213483,64.4,56.0,0.651685393258427,0.16292134831460675,0.0898876404494382,0.25280898876404495,0.29775280898876405,0.0,0.1404494382022472,0.1404494382022472,0.03076629177568241,0.028089887640449437,0.06741573033707865,0.1404494382022472,0.0,0.0,0.033707865168539325,0.10674157303370786,4.799775280898876,0.03932584269662921,0.0449438202247191,0.08426966292134831,0.0,0.003932584269662921,0.006741573033707865,0.06629213483146068,0.0033707865168539327,0.08033707865168539,0.02471910112359551,0.05561797752808989,0.08033707865168539,0.2752808988764045,0.07303370786516854,0.5561797752808989,1.0842696629213484,232.95674157303372,1.4674157303370785,105.56179775280899,26.679775280898877,0.2640449438202247,3.1797752808988764,3.443820224719101,0.2640449438202247,0.0,0.11797752808988764,0.11797752808988764,0.06741573033707865,0.05056179775280899,0.0,0.0,0.0056179775280898875,0.06741573033707865,0.0056179775280898875,1.7865168539325842,0.028089887640449437,0.3707865168539326,0.5112359550561798,0.12921348314606743,0.4550561797752809,0.16853932584269662,1.2640449438202248,2.39,46.0,0.0,0.0,bovine,herbaceous_crops,men,other_facilities,3
Arres,1224.0,0.712486,42.756069,312800.0,4736350.0,5.8,67.0,0.11940298507462686,0.7910447761194029,0.07462686567164178,0.014925373134328358,0.05970149253731343,0.5373134328358209,0.04477611940298507,0.014925373134328358,0.6567164179104478,0.05970149253731343,0.2537313432835821,0.029850746268656716,0.0,0.34328358208955223,0.835820895522388,0.08955223880597014,0.07462686567164178,0.9850746268656716,0.014925373134328358,0.6567164179104478,0.0,0.3283582089552239,0.014925373134328358,0.08955223880597014,0.05970149253731343,0.14925373134328357,0.07462686567164178,0.0,0.014925373134328358,0.0,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.029850746268656716,0.0,0.11940298507462686,0.014925373134328358,0.13432835820895522,0.0,0.0,0.0,0.0,0.07462686567164178,8.78,-4.95,13.72,0.7998630866658724,0.0,0.0,0.0,0.13432835820895522,10.9,20.3,25.0,43.8,76.35424875841464,0.7761194029850746,73.1,0.7761194029850746,55.8,46.7,0.8955223880597015,0.31343283582089554,0.13432835820895522,0.44776119402985076,0.4626865671641791,0.0,0.03950448474784681,0.07462686567164178,0.0,0.1044776119402985,0.14925373134328357,0.07462686567164178,0.0,0.0,0.04477611940298507,0.13432835820895522,17.102835820895525,0.053328793656602314,0.031803624306430536,0.13432835820895522,0.0,0.0,0.0,0.019402985074626865,0.0,0.019402985074626865,0.0,0.019402985074626865,0.019402985074626865,0.5522388059701493,0.10053342897125682,0.8208955223880597,1.955223880597015,633.2462686567164,3.5462686567164177,442.8358208955224,172.32835820895522,0.0,3.1791044776119404,3.1791044776119404,0.0,0.0,0.05970149253731343,0.05970149253731343,0.014925373134328358,0.04477611940298507,0.0,0.0,0.0,0.0,0.014925373134328358,1.2537313432835822,0.014925373134328358,0.08955223880597014,0.3880597014925373,0.22388059701492538,0.2835820895522388,0.04477611940298507,0.9402985074626866,2.26,38.9,0.0,0.0,bovine,herbaceous_crops,men,multisport_courts,8
Bausen,931.0,0.717494,42.835861,313450.0,4745200.0,3.7,66.0,0.030303030303030304,0.5909090909090909,0.2878787878787879,0.09090909090909091,0.0,0.30303030303030304,0.15151515151515152,0.06060606060606061,0.5151515151515151,0.030303030303030304,0.2878787878787879,0.13636363636363635,0.030303030303030304,0.48484848484848486,0.6666666666666666,0.21212121212121213,0.12121212121212122,0.9393939393939394,0.06060606060606061,0.48484848484848486,0.030303030303030304,0.45454545454545453,0.030303030303030304,0.19696969696969696,0.19696969696969696,0.3939393939393939,0.0,0.022196929119540756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.10606060606060606,0.12121212121212122,0.0,0.0,0.0,0.0,0.10606060606060606,12.19,-19.49,31.68,0.588340485230731,0.0,0.0,0.0,0.0,16.9,37.3,13.6,32.2,76.96212358771682,0.8939393939393939,72.9,0.8636363636363636,70.2,45.7,0.696969696969697,0.15151515151515152,0.09090909090909091,0.24242424242424243,0.25757575757575757,0.0,0.12121212121212122,0.12121212121212122,0.0,0.07058297657401036,0.08063593360278787,0.12121212121212122,0.0,0.0,0.06060606060606061,0.3181818181818182,10.765454545454546,0.18181818181818182,0.10606060606060606,0.2878787878787879,0.0,0.0,0.0,0.06515151515151515,0.0,0.06515151515151515,0.03333333333333333,0.03333333333333333,0.06515151515151515,0.5606060606060606,0.13636363636363635,0.9545454545454546,2.590909090909091,870.9909090909091,4.3545454545454545,160.1969696969697,53.92424242424242,0.4696969696969697,15.348484848484848,15.818181818181818,0.4696969696969697,0.0,0.15151515151515152,0.15151515151515152,0.030303030303030304,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.030303030303030304,0.3939393939393939,0.16666666666666666,1.0757575757575757,2.02,38.9,0.0,0.0,porcine,herbaceous_crops,men,pavilions,6
Bellprat,653.0,1.435392,41.518214,369442.0,4597549.0,2.4,73.0,0.0684931506849315,0.6027397260273972,0.273972602739726,0.0547945205479452,0.0547945205479452,0.3835616438356164,0.1643835616438356,0.0273972602739726,0.6301369863013698,0.0136986301369863,0.2191780821917808,0.1095890410958904,0.0273972602739726,0.3698630136986301,0.9041095890410958,0.0410958904109589,0.0547945205479452,1.0,0.0,0.6301369863013698,0.0,0.3698630136986301,0.0,0.0410958904109589,0.0821917808219178,0.1232876712328767,0.2054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.0136986301369863,1.1,-13.26,14.36,0.8237206589098395,0.0,0.0,0.0,0.0136986301369863,27.4,19.4,21.0,32.3,71.43693003754113,0.9315068493150684,86.8,0.958904109589041,70.0,56.9,0.9863013698630136,0.3698630136986301,0.1506849315068493,0.5205479452054794,0.5342465753424658,0.0,0.0684931506849315,0.0684931506849315,0.038489606451563574,0.05969836763978743,0.0821917808219178,0.0684931506849315,0.0,0.0,0.051444352234906704,0.2465753424657534,11.196027397260274,0.1643835616438356,0.0547945205479452,0.2191780821917808,0.0,0.0,0.0,0.00958904109589041,0.00410958904109589,0.0136986301369863,0.00410958904109589,0.00958904109589041,0.0136986301369863,0.4931506849315068,0.13538173269339976,1.0684931506849316,1.3424657534246576,426.6150684931507,2.858904109589041,274.7808219178082,92.93150684931507,14.931506849315069,0.8493150684931506,15.780821917808218,14.931506849315069,0.0,0.5616438356164384,0.5616438356164384,0.5068493150684932,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0547945205479452,0.8493150684931506,0.136986301369863,0.3972602739726027,0.0273972602739726,1.4109589041095891,1.1,66.5,0.0,0.0,porcine,herbaceous_crops,men,multisport_courts,7
Cabanabona,421.0,1.216281,41.851872,351925.0,4634950.0,4.2,60.0,0.016666666666666666,0.65,0.16666666666666666,0.16666666666666666,0.0,0.36666666666666664,0.08333333333333333,0.016666666666666666,0.4666666666666667,0.016666666666666666,0.2833333333333333,0.08333333333333333,0.15,0.5333333333333333,0.9166666666666666,0.06666666666666667,0.016666666666666666,0.9833333333333333,0.016666666666666666,0.45,0.016666666666666666,0.5333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.0,-0.06666666666666667,-0.016666666666666666,-0.08333333333333333,0.0,0.0,0.0,0.0,0.1,6.44,-35.01,41.44,0.6032608695652173,0.0,0.0,0.0,0.05,23.6,20.8,29.2,26.4,77.95014532684907,1.1833333333333333,69.0,1.2,63.9,49.4,1.2833333333333334,0.25,0.16666666666666666,0.4166666666666667,0.4666666666666667,0.0,0.6666666666666666,0.7666666666666667,0.12503516471725487,0.08333333333333333,0.2,0.7666666666666667,0.0,0.0,0.1,0.3333333333333333,11.417166666666667,0.13333333333333333,0.18333333333333332,0.31666666666666665,0.0,0.0,0.0,0.02666666666666667,0.0,0.02666666666666667,0.015000000000000001,0.011666666666666665,0.02666666666666667,0.43333333333333335,0.7,1.2833333333333334,1.95,281.62333333333333,2.253333333333333,235.55,64.58333333333333,13.833333333333334,0.8333333333333334,14.666666666666666,13.833333333333334,0.03333333333333333,0.43333333333333335,0.4666666666666667,0.31666666666666665,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.06666666666666667,0.85,0.11666666666666667,0.3333333333333333,0.1,1.4,1.64,40.2,0.0,0.0,porcine,herbaceous_crops,women,other_facilities,5
Cava,1335.0,1.585578,42.326453,383455.0,4687075.0,1.1,46.0,0.06521739130434782,0.5869565217391305,0.2826086956521739,0.06521739130434782,0.043478260869565216,0.43478260869565216,0.17391304347826086,0.043478260869565216,0.6956521739130435,0.021739130434782608,0.15217391304347827,0.10869565217391304,0.021739130434782608,0.30434782608695654,0.9130434782608695,0.06521739130434782,0.021739130434782608,0.9565217391304348,0.043478260869565216,0.6739130434782609,0.021739130434782608,0.2826086956521739,0.021739130434782608,0.10869565217391304,0.10869565217391304,0.21739130434782608,0.10869565217391304,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.17391304347826086,13.79,-12.07,25.86,0.9177476835352816,0.0,0.0,0.0,0.0,22.2,26.7,11.1,40.0,61.57790507760565,0.9565217391304348,79.5,1.065217391304348,63.3,57.9,1.2391304347826086,0.30434782608695654,0.10869565217391304,0.41304347826086957,0.41304347826086957,0.0,0.0,0.0,0.0,0.0603018170163708,0.09143722180604763,0.0,0.0,0.0,0.032492298983671154,0.15217391304347827,14.519565217391303,0.08365878937654089,0.08951157938636464,0.13043478260869565,0.0,0.0,0.0,0.0391304347826087,0.0,0.0391304347826087,0.0391304347826087,0.0,0.0391304347826087,0.8043478260869565,0.5,2.782608695652174,2.9565217391304346,484.01521739130436,2.6630434782608696,300.8695652173913,147.3695652173913,0.0,1.3043478260869565,1.3043478260869565,0.0,0.0,0.10869565217391304,0.10869565217391304,0.06521739130434782,0.043478260869565216,0.0,0.0,0.021739130434782608,0.17391304347826086,0.0,0.0,0.06521739130434782,0.30434782608695654,0.4782608695652174,0.06521739130434782,0.43478260869565216,0.021739130434782608,1.0,1.31,57.4,0.0,0.0,avian,herbaceous_crops,men,pavilions,7
"Febró, la",754.0,1.005669,41.278633,332970.0,4571687.0,2.5,41.0,0.0,0.7073170731707317,0.2682926829268293,0.024390243902439025,0.0,0.3902439024390244,0.1951219512195122,0.024390243902439025,0.6097560975609756,0.0,0.3170731707317073,0.07317073170731707,0.0,0.3902439024390244,0.8536585365853658,0.0975609756097561,0.04878048780487805,0.9512195121951219,0.04878048780487805,0.5853658536585366,0.024390243902439025,0.36585365853658536,0.024390243902439025,0.024390243902439025,0.0,0.024390243902439025,0.0,0.03483777842863412,0.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.04878048780487805,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,-0.3170731707317073,-23.42,-12.61,-10.81,0.9273657289002556,0.0,0.0,0.0,0.0975609756097561,12.5,35.0,20.0,32.5,77.04617850548165,0.926829268292683,84.2,0.926829268292683,65.8,53.7,1.0,0.17073170731707318,0.14634146341463414,0.3170731707317073,0.3902439024390244,0.0,0.17073170731707318,0.17073170731707318,0.017551128922342812,0.05875665990597661,0.09754027212160025,0.17073170731707318,0.0,0.0,0.07317073170731707,0.0975609756097561,16.001951219512197,0.12378044827672384,0.0812838660723655,0.0975609756097561,0.0,0.04390243902439025,0.0,0.02682926829268293,0.0,0.07073170731707316,0.046341463414634146,0.024390243902439025,0.07073170731707316,0.7560975609756098,0.13190865130134122,1.2926829268292683,1.9024390243902438,699.5,5.0512195121951216,449.4146341463415,215.90243902439025,0.4146341463414634,0.0,0.4146341463414634,0.4146341463414634,0.0,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.24390243902439024,0.8536585365853658,0.21951219512195122,0.3902439024390244,0.04878048780487805,1.5121951219512195,1.69,60.5,0.0,0.0,bovine,fruit_trees,men,other_facilities,9
Fígols,1154.0,1.837931,42.182106,404030.0,4670732.0,1.6,46.0,0.06521739130434782,0.6739130434782609,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.41304347826086957,0.10869565217391304,0.021739130434782608,0.5869565217391305,0.021739130434782608,0.2608695652173913,0.10869565217391304,0.021739130434782608,0.41304347826086957,0.8260869565217391,0.06521739130434782,0.10869565217391304,0.9130434782608695,0.08695652173913043,0.5652173913043478,0.021739130434782608,0.34782608695652173,0.06521739130434782,0.0,0.021739130434782608,0.021739130434782608,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.06521739130434782,0.0,0.06521739130434782,0.0,0.06521739130434782,0.0,0.0,0.0,0.0,-0.06521739130434782,-6.32,-8.42,2.11,0.8352842809364548,0.0,0.0,0.0,0.021739130434782608,12.5,30.0,20.0,37.5,65.47693787107099,0.8260869565217391,84.2,0.7391304347826086,76.5,67.6,0.8043478260869565,0.2826086956521739,0.17391304347826086,0.45652173913043476,0.4782608695652174,0.0,0.0598919800677681,0.08061036303010115,0.0,0.07382085657240792,0.12674839838785612,0.08061036303010115,0.0,0.0,0.06521739130434782,0.13043478260869565,19.58282608695652,0.1543145984060913,0.10591339422910526,0.08695652173913043,0.0,0.002173913043478261,0.021739130434782608,0.0,0.0,0.02391304347826087,0.002173913043478261,0.021739130434782608,0.02391304347826087,0.30434782608695654,0.06682726302098356,0.6086956521739131,0.8913043478260869,630.4347826086956,3.467391304347826,401.69565217391306,92.21739130434783,10.0,4.782608695652174,14.782608695652174,0.13374199193928046,0.0,0.06521739130434782,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.0,0.021739130434782608,0.021739130434782608,0.17391304347826086,0.0,0.0,0.0,0.0,0.8695652173913043,0.2391304347826087,0.391304347826087,0.021739130434782608,1.5217391304347827,0.6,35.3,0.0,0.0,Unknown,Unknown,men,other_facilities,13
Forès,866.0,1.239575,41.495353,353050.0,4595325.0,3.0,48.0,0.041666666666666664,0.5625,0.375,0.020833333333333332,0.041666666666666664,0.3125,0.20833333333333334,0.0,0.5625,0.0,0.25,0.16666666666666666,0.020833333333333332,0.4375,0.7916666666666666,0.10416666666666667,0.10416666666666667,0.9375,0.0625,0.5208333333333334,0.041666666666666664,0.4166666666666667,0.020833333333333332,0.041666666666666664,0.0,0.041666666666666664,0.0,0.08070725835037922,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.10416666666666667,0.020833333333333332,0.125,0.0,0.0,0.0,0.0,-0.20833333333333334,-17.86,-8.93,-8.93,0.7852616064848932,0.0,0.0,0.0,0.0625,19.5,29.3,26.8,24.4,71.88494268061798,0.8958333333333334,83.7,0.9375,66.7,47.8,0.9583333333333334,0.20885954202070323,0.13910397926575815,0.3125,0.3541666666666667,0.0,0.10416666666666667,0.10416666666666667,0.053158440688005515,0.0,0.07594717563726582,0.10416666666666667,0.0,0.0,0.0625,0.20833333333333334,13.014375000000001,0.10416666666666667,0.08333333333333333,0.1875,0.0,0.0,0.0,0.010416666666666666,0.0,0.010416666666666666,0.010416666666666666,0.0,0.010416666666666666,0.6666666666666666,0.17896155282959972,1.7708333333333333,3.0,731.7708333333334,3.2937499999999997,299.4791666666667,96.70833333333333,12.041666666666666,0.2916666666666667,12.333333333333334,12.041666666666666,0.0,0.6458333333333334,0.6458333333333334,0.6458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.14583333333333334,0.4166666666666667,0.08333333333333333,1.2083333333333333,2.3,68.6,0.0,0.0,bovine,herbaceous_crops,men,other_facilities,8
Gisclareny,1340.0,1.787631,42.251136,399985.0,4678455.0,0.7,27.0,0.07407407407407407,0.6666666666666666,0.25925925925925924,0.0,0.07407407407407407,0.4074074074074074,0.18518518518518517,0.0,0.6666666666666666,0.0,0.25925925925925924,0.07407407407407407,0.0,0.3333333333333333,0.9259259259259259,0.07407407407407407,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0579306310732694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.14814814814814814,13.33,-10.0,23.33,0.8885486874401224,0.0,0.0,0.0,0.07407407407407407,0.0,37.5,0.0,58.3,72.62102550437649,0.9259259259259259,92.0,1.0,77.8,68.0,0.9259259259259259,0.2633264052207077,0.17678001981117816,0.4444444444444444,0.5185185185185185,0.0,0.12716164792046658,0.14538996107052096,0.0,0.18518518518518517,0.18518518518518517,0.14538996107052096,0.0,0.0,0.04487078333705415,0.2222222222222222,35.7337037037037,0.1626548192743258,0.1047746985595839,0.18518518518518517,0.0,0.0,0.0,0.14074074074074072,0.0,0.14074074074074072,0.08518518518518518,0.05925925925925926,0.14074074074074072,0.4074074074074074,0.37037037037037035,1.3703703703703705,1.8148148148148149,1286.4703703703703,7.203703703703703,920.8148148148148,243.1851851851852,0.9259259259259259,4.148148148148148,5.074074074074074,0.41228605015922787,0.0,0.07407407407407407,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.5555555555555556,0.7407407407407407,0.2222222222222222,0.7037037037037037,0.14814814814814814,1.8148148148148149,1.98,80.7,0.0,0.0,Unknown,Unknown,men,other_facilities,15
