,Territory_Geographic_indicators_Surface_area_Surface_area,Territory_Geographic_indicators_Altitude_Altitude,Territory_Geographic_indicators_Longitude_Longitude,Territory_Geographic_indicators_Latitude_Latitude,Territory_Geographic_indicators_UTM_coordinates_x_UTM_coordinates_x,Territory_Geographic_indicators_UTM_coordinates_y_UTM_coordinates_y,Population_Density_Density_of_population_Surface_area_Surface_area,Population_Density_Density_of_population_Density_Density,Population_Sex_Population._By_sex_Men_Men,Population_Sex_Population._By_sex_Women_Women,Population_Sex_Population._By_sex_Population_Total,Population_Age_groups_Population._By_age_groups_Population_from_0_to_14_years_From_0_to_14_years,Population_Age_groups_Population._By_age_groups_Population_from_15_to_64_years_From_15_to_64_years,Population_Age_groups_Population._By_age_groups_Population_from_65_to_84_years_From_65_to_84_years,Population_Age_groups_Population._By_age_groups_Population_from_85_years_and_over_From_85_years_and_over,Population_Age_groups_Population._By_age_groups_Population_Total,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_0_to_14_years_From_0_to_14_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_15_to_64_years_From_15_to_64_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_65_to_84_years_From_65_to_84_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_85_years_and_over_From_85_years_and_over,Population_Age_groups._Men_Population._By_age_groups._Men_Men_Total,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_0_to_14_years_From_0_to_14_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_15_to_64_years_From_15_to_64_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_65_to_84_years_From_65_to_84_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_85_years_and_over_From_85_years_and_over,Population_Age_groups._Women_Population._By_age_groups._Women_Women_Total,Population_Place_of_birth_Population._By_place_of_birth_Population_born_in_Catalonia_Catalonia,Population_Place_of_birth_Population._By_place_of_birth_Population_born_in_rest_of_Spain_Rest_of_Spain,Population_Place_of_birth_Population._By_place_of_birth_Population_born_abroad_Abroad,Population_Place_of_birth_Population._By_place_of_birth_Population_Total,Population_Nationality_Population._By_nationality_Population_with_Spanish_nationality_Spanish,Population_Nationality_Population._By_nationality_Population_with_foreign_nationality_Foreign,Population_Nationality_Population._By_nationality_Population_Total,Population_Nationality._Men_Population._By_nationality._Men_Men_with_Spanish_nationality_Spanish,Population_Nationality._Men_Population._By_nationality._Men_Men_with_foreign_nationality_Foreign,Population_Nationality._Men_Population._By_nationality._Men_Men_Total,Population_Nationality._Women_Population._By_nationality._Women_Women_with_Spanish_nationality_Spanish,Population_Nationality._Women_Population._By_nationality._Women_Women_with_foreign_nationality_Foreign,Population_Nationality._Women_Population._By_nationality._Women_Women_Total,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Men_resident_abroad_Men,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Women_resident_abroad_Women,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Population_resident_abroad_Total,Population_Commuting_for_Study_Reasons_Statistics_on_Commuting_for_Non-University_Studies_Resident_Students_(School_Age)_Resident_Students,Population_Commuting_for_Study_Reasons_Statistics_on_Commuting_for_Non-University_Studies_Resident_Students_who_study_in_the_same_municipality_Resident_Students_who_study_in_the_same_municipality,Population_Births_Births._By_sex_Births._Boys_Boys,Population_Births_Births._By_sex_Births._Girls_Girls,Population_Births_Births._By_sex_Births_Total,Population_Deaths_Deaths._By_sex_Deaths._Men_Men,Population_Deaths_Deaths._By_sex_Deaths._Women_Women,Population_Deaths_Deaths._By_sex_Deaths_Total,Population_Marriages_Marriages_Marriages_Total,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Migrations_(balance)_with_Catalonia_Balance_with_Catalonia,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Migrations_(balance)_with_Spain_Balance_with_Spain,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Internal_migratory_net_balance_Internal_migratory_net_balance,Population_External_migrations_External_migrations_External_immigrations_Immigrations,Population_External_migrations_External_migrations_External_emigrations_Emigrations,Population_External_immigrations_External_immigrations._By_place_of_origin_Immigrations_from_the_rest_of_EU_Rest_of_EU,Population_External_immigrations_External_immigrations._By_place_of_origin_Immigrations_from_the_rest_of_the_world_Rest_of_the_world,Population_External_immigrations_External_immigrations._By_place_of_origin_External_immigrations_Total,Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Population_Growth_Population_Growth,Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Population_Growth_(annual_average)_Population_Growth_(annual_average),Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Natural_Increase_Ratio_(annual_average)_Natural_Increase_(annual_average),Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Net_Migration_Ratio_(annual_average)_Net_Migration_(annual_average),Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_understands_Catalan_Understand,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_speak_Catalan_Speak,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_read_Catalan_Read,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_write_Catalan_Write,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_of_2_years_and_over_Total,Culture_·_Language_Libraries_Libraries_Public_libraries_Public,Culture_·_Language_Libraries_Libraries_Other_libraries_Others,Culture_·_Language_Libraries_Libraries_Libraries_Total,Culture_·_Language_Sports_facilities_Sports_facilities_Pavilions_Pavilions,Culture_·_Language_Sports_facilities_Sports_facilities_Multisport_courts_Multisport_courts,Culture_·_Language_Sports_facilities_Sports_facilities_Multisport_fields_Multisport_fields,Culture_·_Language_Sports_facilities_Sports_facilities_Sports_halls_Sports_halls,Culture_·_Language_Sports_facilities_Sports_facilities_Indoor_swimming_pools_Indoor_swimming_pools,Culture_·_Language_Sports_facilities_Sports_facilities_Athelitcs_tracks_Athelitcs_tracks,Culture_·_Language_Sports_facilities_Sports_facilities_Other_sports_facilities_Other_facilities,Culture_·_Language_Sports_facilities_Sports_facilities_Sports_facilities_Total,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Primary_education_or_lower_Primary_education_or_lower,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_First_stage_of_secondary_education_First_stage_of_secondary_education,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Second_stage_of_secondary_education_Second_stage_of_secondary_education,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Higher_education_Higher_education,Elections_Municipal_elections_Municipal_elections_Electors_(Municipal_elec.)_Electors,Elections_Municipal_elections_Municipal_elections_Turnout_(Municipal_elec.)_Turnout,Elections_Elections_to_the_Parliament_of_Catalonia_Elections_to_the_Parliament_of_Catalonia_Electors_(_Parliament_of_Catalonia)_Electors,Elections_Elections_to_the_Parliament_of_Catalonia_Elections_to_the_Parliament_of_Catalonia_Turnout_(Parliament_Catalonia)_Turnout,Elections_Elections_to_the_Congress_of_Deputies_Elections_to_the_Congress_of_Deputies_Electors_(Congress)_Electors,Elections_Elections_to_the_Congress_of_Deputies_Elections_to_the_Congress_of_Deputies_Turnout_(Elec._Congress)_Turnout,Elections_Elections_to_the_European_Parliament_Elections_to_the_European_Parliament_Turnout_(Elec._European_Parliament)_Turnout,Elections_Elections_to_the_European_Parliament_Elections_to_the_European_Parliament_Electors_(Elec._European_Parliament)_Electors,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Men_Men,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Women_Women,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Total,Labour_Affiliations_to_Social_Security_according_to_contributor's_residence_Affiliations_to_Social_Security_according_to_the_residence_of_the_contributor_Afiliations_Social_Security_according_residence_Total,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Industry_affiliations_to_General_SS_Industry,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Services_affiliations_to_General_SS_Services,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_to_General_SS_Total,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_contributors_to_Self-Employed_SS_Agriculture,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Services_afiliaciones_to_Self-Employed_SS_Services,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_to_Self-Employed_SS_Total,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_up_to_50_workers_Up_to_50_workers,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_51_to_250_workers_From_51_to_250_workers,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_251_or_more_workers_From_251_workers_and_over,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_General_SS_Total,Labour_Contributory_accounts_of_Social_Security_Contributory_accounts_Contributory_accounts_Total,Labour_Contributory_Social_Security_pensions_Contributory_Social_Security_pensions._December_Contributory_Social_Security_pensions_Total,Labour_Contributory_Social_Security_pensions_Contributory_Social_Security_pensions._December_Average_contributory_pension_Average_pension,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Men_Men,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Women_Women,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Total_Total,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Agriculture_Agriculture,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Industry_Industry,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Construction_Construction,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Services_Services,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment_(without_previous_employment)_Without_previous_employment,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment_Total,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment._Men_Men,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment._Women_Women,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment_Total,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Main_family_dwellings_Main,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Secondary_family_dwellings_Secondary,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Family_dwellings_Total,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Receipts_Number_of_receipts,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Taxable_base_by_receipt_Taxable_base_by_receipt,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Integral_quota_by_receipt_Integral_quota_by_receipt,Main_aggregates_·_Public_sector_finance_Personal_Income_Tax_Personal_Income_Tax_(IRPF)_IRPF._Taxable_base_by_declarer_Taxable_base_by_declarer,Main_aggregates_·_Public_sector_finance_Personal_Income_Tax_Personal_Income_Tax_(IRPF)_IRPF._Resulting_quotafrom_self-payment_by_declarer_Resulting_quota_from_self-payment_by_declarer,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Cultivated_land_surface_Cultivated_land,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Permanent_pasture_surface_Permanent_pasture,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Used_agricultural_area_Total,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Herbaceous_crops_Herbaceous_crops,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Fruit_trees_crops_Fruit_trees,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Olives_crops_Olives,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Vines_crops_Vines,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Other_crops_Others,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Cultivated_land_Total,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_without_land_Without_land,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_with_land_With_land,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_with_and_without_land_Total,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_without_livestock_Without_livestock,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_with_livestock_With_livestock,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_with_and_without_livestock_Total,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Bovine_head_Bovine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Ovine_head_Ovine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Caprine_head_Caprine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Porcine_head_Porcine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Avian_head_Avian,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Female_rabbits_head_Female_rabbits,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Equine_head_Equine,Economic_sectors_Housing_construction_Housing_construction_State_subsidised_housing_starts_State_subsidised_housing_starts,Economic_sectors_Housing_construction_Housing_construction_Housing_starts_Housing_starts,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Hotels_Hotels,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Hotel_beds_Hotel_beds,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Campsites_Campsites,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Campsite_places_Campsite_places,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Rural_tourism_Rural_tourism,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Rural_tourism_beds_Rural_tourism_beds,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Cars_Estate_cars,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Motorcycles_Motorcycles,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Industrial_vehicles_Industrial_vehicles,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Other__vehicles_Others,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Fleet_of_vehicles_Total,Environment_Municipal_waste_Municipal_waste_Municipal_waste_per_capita_Generation_per_capita,Environment_Municipal_waste_Municipal_waste_Selective_collection_of_municipal_waste_Selective_collection,Environment_Industrial_waste_Industrial_waste_Establishments_with_yearly_ind._waste_declarations_Establishments_with_yearly_waste_declarations,Environment_Industrial_waste_Industrial_waste_Industrial_waste_Industrial_waste,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Construction_affiliations_to_General_SS_Construction,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Industry_affiliations_to_Self-Employed_SS_Industry,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_contributors_to_Self-Employed_SS_Construction,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Employed_population_Employed_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Unemployed_population_Unemployed_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Active_population_Active_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Inactive_population_Inactive_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Population_of_16_years_and_over_Population_of_16_years_and_over,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Agriculture_affiliations_to_General_SS_Agriculture,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Vacant_family_dwellings_Vacant,Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Owned_main_family_homes_Owned,Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Rented_main_family_homes_Rented,Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Main_family_homes_Total,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_61_to_90_m²_From_61_to_90_m²,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_91_to_120_m²_From_91_to_120_m²,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_Total,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_GDHI,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_per_capita_GDHI_per_capita,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_per_capita_(Catalonia=100)_GDHI_per_capita,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Total_wealth_per_declarer_Total_weath_by_declarer,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Declaration_of_real_assets_Real_assets,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Declaration_of_financial_assets_Financial_assets,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_Resident_population_Resident_population,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_seasonal_population_AFTE_seasonal_population,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_population_Total,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_pop._/_resident_pop._AFTE_population_/_resident_population,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_121_m²_and_over_From_121_m²_and_over,Quality_of_life_STI_Small_area_socioeconomic_index_(STI)._Index_Catalonia=100_Small_area_socioeconòmic_index_Small_area_socioeconòmic_index,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_GDP,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_per_capita_GDP_per_capita,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_per_capita_(Catalonia=100)_GDP_per_capita,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_agriculture_Agriculture,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_industry_Industry,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_construction_Construction,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GAV_services_Services,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_Total,Population_Size_of_the_households_Households._By_size_One_person_households_One_person,Population_Size_of_the_households_Households._By_size_Two_person_households_Two_people,Population_Size_of_the_households_Households._By_size_Three_person_households_Three_people,Population_Size_of_the_households_Households._By_size_Four_or_more_person_households_Four_people_and_over,Population_Size_of_the_households_Households._By_size_Households_Total,Population_Type_of_households_Households._By_type_of_nucleus_One_person_households_One_person,Population_Type_of_households_Households._By_type_of_nucleus_Two_person_or_more_househols_(without_nucleus)_Two_people_or_more_without_nucleus,Population_Type_of_households_Households._By_type_of_nucleus_Households_with_childless_couple_Couple_without_children,Population_Type_of_households_Households._By_type_of_nucleus_Househols_with_couples_with_children_Couple_with_children,Population_Type_of_households_Households._By_type_of_nucleus_Single_parent_households_Father_or_mother_with_children,Population_Type_of_households_Households._By_type_of_nucleus_Households_Total,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_doesn't_understand_Catalan_Do_not_understand,"Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Leased_main_family_homes,_other_types_Other_type",Population_Type_of_households_Households._By_type_of_nucleus_Households_with_two_or_more_nucleuses_Two_nucleuses_or_more
251706,17.14,640,0.737111,41.338631,310650,4578900,17.14,17.0,154,138,292,22,183,59,28,292,13,103,28,10,154,9,80,31,18,138,271,10,11,292,284,8,292,148,6,154,136,2,138,1,1,2,30,33.3,1,1,2,4,3,7,1,8,0,8,3,1,0,3,3,-22,-6.44,-10.09,3.65,334,317,312,199,336,0,0,0,0,2,0,1,0,0,2,5,25.3,36.2,18.1,20.4,265,78.5,265,86.0,266,63.5,49.4,261,70,54,124,132,8,10,24,49,12,69,24,0,0,24,7,113,567.97,47,47,94,0.0,1.1,1.1,3.6,0.0,5.7,3.3,2.4,5.7,137,76,246,268,23302.2,93.2,11233,3701,1052,20,1072,96,246,673,18,19,1052,1,55,56,45,11,56,90,0,0,5970,56600,600,0,0,0,0,0,0,0,0,0,199,43,89,27,358,1.02,54.0,3,1132.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170182,12.64,35,3.096111,42.080039,507950,4658750,12.64,55.3,330,369,699,102,435,133,29,699,48,210,62,10,330,54,225,71,19,369,539,68,92,699,621,78,699,290,40,330,331,38,369,12,11,23,120,33.3,1,2,3,4,2,6,2,25,2,27,3,0,2,1,3,89,14.69,0.66,14.03,612,529,533,421,634,0,0,0,0,1,1,0,0,0,2,4,9.9,35.5,24.2,30.4,503,50.5,487,87.1,480,68.1,55.2,502,163,134,297,310,,51,156,5,52,81,96,60,0,156,27,166,835.43,71,69,140,0.3,5.2,3.2,17.0,1.0,26.8,10.6,16.3,26.8,274,175,479,697,43005.7,236.5,20729,5398,602,22,624,487,100,13,2,0,602,0,21,21,12,9,21,90,22,0,1253,5597,0,0,0,0,0,0,0,0,0,0,474,131,210,41,856,1.89,66.2,1,108.87,102,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250479,31.38,267,0.905778,41.760394,325900,4625375,31.38,39.0,629,596,1225,145,755,255,70,1225,75,408,127,19,629,70,347,128,51,596,1018,80,127,1225,1110,115,1225,552,77,629,558,38,596,41,35,76,170,82.4,4,3,7,9,9,18,3,8,5,13,18,6,1,17,18,54,4.14,-5.66,9.8,1316,1175,1228,912,1320,1,0,1,1,5,1,0,0,0,11,18,20.0,34.6,18.4,27.0,1039,81.7,997,86.4,1014,66.6,56.0,1021,299,218,517,552,125,78,241,68,66,160,183,58,0,241,47,381,757.02,156,178,334,6.6,7.2,4.8,21.4,1.8,41.8,20.0,21.7,41.7,549,,684,979,58096.0,319.5,17912,4863,2735,536,3271,2620,107,8,0,0,2735,6,133,139,92,47,139,1450,700,0,53194,158038,0,3,0,1,0,0,0,0,0,0,795,122,220,61,1198,1.19,52.5,3,112.10,21,9,17,526,135,661,674,1150,17,121,439,64,549,158,235,549,18620,15.2,86.3,327562,42.5,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250498,5.11,379,0.953428,41.774989,329900,4626900,5.11,35.6,90,92,182,20,116,31,15,182,11,62,13,4,90,9,54,18,11,92,169,11,2,182,180,2,182,89,1,90,91,1,92,2,8,10,20,50.0,1,1,2,3,1,4,0,0,0,0,0,0,0,0,0,-41,-18.94,-6,-12.94,192,181,173,125,194,0,0,0,1,2,0,0,0,0,5,8,13.2,37.1,25.7,24.0,,,153,85.0,151,72.8,52.8,159,46,38,84,90,,13,22,18,,27,22,0,0,22,7,57,670.58,25,26,51,0.0,0.0,1.5,5.3,0.0,6.8,3.2,3.7,6.8,68,34,142,201,30910.4,185.5,14965,5243,377,2,379,361,12,5,0,0,377,0,22,22,12,10,22,0,0,0,11085,75300,50,0,0,0,0,0,0,0,0,0,164,30,31,9,234,1.14,52.5,0,0.00,7,,5,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430234,8.86,261,0.767525,41.165169,312700,4559575,8.86,31.7,143,138,281,28,175,66,12,281,17,94,29,3,143,11,81,37,9,138,224,22,35,281,244,37,281,126,17,143,118,20,138,10,6,16,25,40.0,2,1,3,3,0,3,1,5,0,5,1,0,0,1,1,26,7.97,-15.49,23.46,327,286,284,188,328,0,0,0,0,1,1,0,0,0,5,7,21.4,40.9,17.5,20.2,235,55.7,225,90.7,231,73.6,58.3,235,63,41,104,111,29,9,38,,10,23,38,0,0,38,11,86,780.31,38,38,76,3.5,5.2,1.0,7.2,0.6,17.6,7.7,9.9,17.6,142,99,352,371,16223.7,97.3,16154,4319,366,29,396,5,23,60,278,0,366,0,50,50,48,2,50,0,0,0,0,0,0,11,0,0,1,7,0,0,1,4,181,38,66,6,291,1.18,72.3,8,209.95,0,5,,,,,,,0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
