,Territory_Geographic_indicators_Surface_area_Surface_area,Territory_Geographic_indicators_Altitude_Altitude,Territory_Geographic_indicators_Longitude_Longitude,Territory_Geographic_indicators_Latitude_Latitude,Territory_Geographic_indicators_UTM_coordinates_x_UTM_coordinates_x,Territory_Geographic_indicators_UTM_coordinates_y_UTM_coordinates_y,Population_Density_Density_of_population_Surface_area_Surface_area,Population_Density_Density_of_population_Density_Density,Population_Sex_Population._By_sex_Men_Men,Population_Sex_Population._By_sex_Women_Women,Population_Sex_Population._By_sex_Population_Total,Population_Age_groups_Population._By_age_groups_Population_from_0_to_14_years_From_0_to_14_years,Population_Age_groups_Population._By_age_groups_Population_from_15_to_64_years_From_15_to_64_years,Population_Age_groups_Population._By_age_groups_Population_from_65_to_84_years_From_65_to_84_years,Population_Age_groups_Population._By_age_groups_Population_from_85_years_and_over_From_85_years_and_over,Population_Age_groups_Population._By_age_groups_Population_Total,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_0_to_14_years_From_0_to_14_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_15_to_64_years_From_15_to_64_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_65_to_84_years_From_65_to_84_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_85_years_and_over_From_85_years_and_over,Population_Age_groups._Men_Population._By_age_groups._Men_Men_Total,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_0_to_14_years_From_0_to_14_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_15_to_64_years_From_15_to_64_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_65_to_84_years_From_65_to_84_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_85_years_and_over_From_85_years_and_over,Population_Age_groups._Women_Population._By_age_groups._Women_Women_Total,Population_Place_of_birth_Population._By_place_of_birth_Population_born_in_Catalonia_Catalonia,Population_Place_of_birth_Population._By_place_of_birth_Population_born_in_rest_of_Spain_Rest_of_Spain,Population_Place_of_birth_Population._By_place_of_birth_Population_born_abroad_Abroad,Population_Place_of_birth_Population._By_place_of_birth_Population_Total,Population_Nationality_Population._By_nationality_Population_with_Spanish_nationality_Spanish,Population_Nationality_Population._By_nationality_Population_with_foreign_nationality_Foreign,Population_Nationality_Population._By_nationality_Population_Total,Population_Nationality._Men_Population._By_nationality._Men_Men_with_Spanish_nationality_Spanish,Population_Nationality._Men_Population._By_nationality._Men_Men_with_foreign_nationality_Foreign,Population_Nationality._Men_Population._By_nationality._Men_Men_Total,Population_Nationality._Women_Population._By_nationality._Women_Women_with_Spanish_nationality_Spanish,Population_Nationality._Women_Population._By_nationality._Women_Women_with_foreign_nationality_Foreign,Population_Nationality._Women_Population._By_nationality._Women_Women_Total,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Men_resident_abroad_Men,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Women_resident_abroad_Women,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Population_resident_abroad_Total,Population_Commuting_for_Study_Reasons_Statistics_on_Commuting_for_Non-University_Studies_Resident_Students_(School_Age)_Resident_Students,Population_Commuting_for_Study_Reasons_Statistics_on_Commuting_for_Non-University_Studies_Resident_Students_who_study_in_the_same_municipality_Resident_Students_who_study_in_the_same_municipality,Population_Births_Births._By_sex_Births._Boys_Boys,Population_Births_Births._By_sex_Births._Girls_Girls,Population_Births_Births._By_sex_Births_Total,Population_Deaths_Deaths._By_sex_Deaths._Men_Men,Population_Deaths_Deaths._By_sex_Deaths._Women_Women,Population_Deaths_Deaths._By_sex_Deaths_Total,Population_Marriages_Marriages_Marriages_Total,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Migrations_(balance)_with_Catalonia_Balance_with_Catalonia,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Migrations_(balance)_with_Spain_Balance_with_Spain,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Internal_migratory_net_balance_Internal_migratory_net_balance,Population_External_migrations_External_migrations_External_immigrations_Immigrations,Population_External_migrations_External_migrations_External_emigrations_Emigrations,Population_External_immigrations_External_immigrations._By_place_of_origin_Immigrations_from_the_rest_of_EU_Rest_of_EU,Population_External_immigrations_External_immigrations._By_place_of_origin_Immigrations_from_the_rest_of_the_world_Rest_of_the_world,Population_External_immigrations_External_immigrations._By_place_of_origin_External_immigrations_Total,Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Population_Growth_Population_Growth,Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Population_Growth_(annual_average)_Population_Growth_(annual_average),Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Natural_Increase_Ratio_(annual_average)_Natural_Increase_(annual_average),Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Net_Migration_Ratio_(annual_average)_Net_Migration_(annual_average),Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_understands_Catalan_Understand,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_speak_Catalan_Speak,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_read_Catalan_Read,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_write_Catalan_Write,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_of_2_years_and_over_Total,Culture_·_Language_Libraries_Libraries_Public_libraries_Public,Culture_·_Language_Libraries_Libraries_Other_libraries_Others,Culture_·_Language_Libraries_Libraries_Libraries_Total,Culture_·_Language_Sports_facilities_Sports_facilities_Pavilions_Pavilions,Culture_·_Language_Sports_facilities_Sports_facilities_Multisport_courts_Multisport_courts,Culture_·_Language_Sports_facilities_Sports_facilities_Multisport_fields_Multisport_fields,Culture_·_Language_Sports_facilities_Sports_facilities_Sports_halls_Sports_halls,Culture_·_Language_Sports_facilities_Sports_facilities_Indoor_swimming_pools_Indoor_swimming_pools,Culture_·_Language_Sports_facilities_Sports_facilities_Athelitcs_tracks_Athelitcs_tracks,Culture_·_Language_Sports_facilities_Sports_facilities_Other_sports_facilities_Other_facilities,Culture_·_Language_Sports_facilities_Sports_facilities_Sports_facilities_Total,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Primary_education_or_lower_Primary_education_or_lower,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_First_stage_of_secondary_education_First_stage_of_secondary_education,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Second_stage_of_secondary_education_Second_stage_of_secondary_education,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Higher_education_Higher_education,Elections_Municipal_elections_Municipal_elections_Electors_(Municipal_elec.)_Electors,Elections_Municipal_elections_Municipal_elections_Turnout_(Municipal_elec.)_Turnout,Elections_Elections_to_the_Parliament_of_Catalonia_Elections_to_the_Parliament_of_Catalonia_Electors_(_Parliament_of_Catalonia)_Electors,Elections_Elections_to_the_Parliament_of_Catalonia_Elections_to_the_Parliament_of_Catalonia_Turnout_(Parliament_Catalonia)_Turnout,Elections_Elections_to_the_Congress_of_Deputies_Elections_to_the_Congress_of_Deputies_Electors_(Congress)_Electors,Elections_Elections_to_the_Congress_of_Deputies_Elections_to_the_Congress_of_Deputies_Turnout_(Elec._Congress)_Turnout,Elections_Elections_to_the_European_Parliament_Elections_to_the_European_Parliament_Turnout_(Elec._European_Parliament)_Turnout,Elections_Elections_to_the_European_Parliament_Elections_to_the_European_Parliament_Electors_(Elec._European_Parliament)_Electors,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Employed_population_Employed_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Unemployed_population_Unemployed_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Active_population_Active_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Inactive_population_Inactive_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Population_of_16_years_and_over_Population_of_16_years_and_over,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Men_Men,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Women_Women,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Total,Labour_Affiliations_to_Social_Security_according_to_contributor's_residence_Affiliations_to_Social_Security_according_to_the_residence_of_the_contributor_Afiliations_Social_Security_according_residence_Total,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Agriculture_affiliations_to_General_SS_Agriculture,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Industry_affiliations_to_General_SS_Industry,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Construction_affiliations_to_General_SS_Construction,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Services_affiliations_to_General_SS_Services,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_to_General_SS_Total,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_contributors_to_Self-Employed_SS_Agriculture,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Industry_affiliations_to_Self-Employed_SS_Industry,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_contributors_to_Self-Employed_SS_Construction,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Services_afiliaciones_to_Self-Employed_SS_Services,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_to_Self-Employed_SS_Total,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_up_to_50_workers_Up_to_50_workers,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_51_to_250_workers_From_51_to_250_workers,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_251_or_more_workers_From_251_workers_and_over,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_General_SS_Total,Labour_Contributory_accounts_of_Social_Security_Contributory_accounts_Contributory_accounts_Total,Labour_Contributory_Social_Security_pensions_Contributory_Social_Security_pensions._December_Contributory_Social_Security_pensions_Total,Labour_Contributory_Social_Security_pensions_Contributory_Social_Security_pensions._December_Average_contributory_pension_Average_pension,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Men_Men,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Women_Women,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Total_Total,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Agriculture_Agriculture,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Industry_Industry,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Construction_Construction,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Services_Services,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment_(without_previous_employment)_Without_previous_employment,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment_Total,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment._Men_Men,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment._Women_Women,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment_Total,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Main_family_dwellings_Main,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Vacant_family_dwellings_Vacant,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Family_dwellings_Total,Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Rented_main_family_homes_Rented,Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Main_family_homes_Total,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_61_to_90_m²_From_61_to_90_m²,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_91_to_120_m²_From_91_to_120_m²,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_121_m²_and_over_From_121_m²_and_over,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_Total,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_GDHI,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_per_capita_GDHI_per_capita,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_per_capita_(Catalonia=100)_GDHI_per_capita,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Receipts_Number_of_receipts,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Taxable_base_by_receipt_Taxable_base_by_receipt,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Integral_quota_by_receipt_Integral_quota_by_receipt,Main_aggregates_·_Public_sector_finance_Personal_Income_Tax_Personal_Income_Tax_(IRPF)_IRPF._Taxable_base_by_declarer_Taxable_base_by_declarer,Main_aggregates_·_Public_sector_finance_Personal_Income_Tax_Personal_Income_Tax_(IRPF)_IRPF._Resulting_quotafrom_self-payment_by_declarer_Resulting_quota_from_self-payment_by_declarer,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Total_wealth_per_declarer_Total_weath_by_declarer,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Declaration_of_real_assets_Real_assets,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Declaration_of_financial_assets_Financial_assets,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Cultivated_land_surface_Cultivated_land,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Permanent_pasture_surface_Permanent_pasture,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Used_agricultural_area_Total,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Herbaceous_crops_Herbaceous_crops,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Fruit_trees_crops_Fruit_trees,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Olives_crops_Olives,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Vines_crops_Vines,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Other_crops_Others,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Cultivated_land_Total,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_without_land_Without_land,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_with_land_With_land,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_with_and_without_land_Total,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_without_livestock_Without_livestock,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_with_livestock_With_livestock,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_with_and_without_livestock_Total,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Bovine_head_Bovine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Ovine_head_Ovine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Caprine_head_Caprine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Porcine_head_Porcine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Avian_head_Avian,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Female_rabbits_head_Female_rabbits,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Equine_head_Equine,Economic_sectors_Housing_construction_Housing_construction_State_subsidised_housing_starts_State_subsidised_housing_starts,Economic_sectors_Housing_construction_Housing_construction_Housing_starts_Housing_starts,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Hotels_Hotels,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Hotel_beds_Hotel_beds,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Campsites_Campsites,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Campsite_places_Campsite_places,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Rural_tourism_Rural_tourism,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Rural_tourism_beds_Rural_tourism_beds,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Cars_Estate_cars,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Motorcycles_Motorcycles,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Industrial_vehicles_Industrial_vehicles,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Other__vehicles_Others,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Fleet_of_vehicles_Total,Environment_Municipal_waste_Municipal_waste_Municipal_waste_per_capita_Generation_per_capita,Environment_Municipal_waste_Municipal_waste_Selective_collection_of_municipal_waste_Selective_collection,Environment_Industrial_waste_Industrial_waste_Establishments_with_yearly_ind._waste_declarations_Establishments_with_yearly_waste_declarations,Environment_Industrial_waste_Industrial_waste_Industrial_waste_Industrial_waste,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_doesn't_understand_Catalan_Do_not_understand,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Secondary_family_dwellings_Secondary,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_Resident_population_Resident_population,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_seasonal_population_AFTE_seasonal_population,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_population_Total,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_pop._/_resident_pop._AFTE_population_/_resident_population,Population_Size_of_the_households_Households._By_size_One_person_households_One_person,Population_Size_of_the_households_Households._By_size_Two_person_households_Two_people,Population_Size_of_the_households_Households._By_size_Three_person_households_Three_people,Population_Size_of_the_households_Households._By_size_Four_or_more_person_households_Four_people_and_over,Population_Size_of_the_households_Households._By_size_Households_Total,Population_Type_of_households_Households._By_type_of_nucleus_One_person_households_One_person,Population_Type_of_households_Households._By_type_of_nucleus_Households_with_childless_couple_Couple_without_children,Population_Type_of_households_Households._By_type_of_nucleus_Househols_with_couples_with_children_Couple_with_children,Population_Type_of_households_Households._By_type_of_nucleus_Single_parent_households_Father_or_mother_with_children,Population_Type_of_households_Households._By_type_of_nucleus_Households_Total,Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Owned_main_family_homes_Owned,Quality_of_life_STI_Small_area_socioeconomic_index_(STI)._Index_Catalonia=100_Small_area_socioeconòmic_index_Small_area_socioeconòmic_index,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_GDP,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_per_capita_GDP_per_capita,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_per_capita_(Catalonia=100)_GDP_per_capita,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_agriculture_Agriculture,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_industry_Industry,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_construction_Construction,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GAV_services_Services,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_Total,Population_Type_of_households_Households._By_type_of_nucleus_Two_person_or_more_househols_(without_nucleus)_Two_people_or_more_without_nucleus,Population_Type_of_households_Households._By_type_of_nucleus_Households_with_two_or_more_nucleuses_Two_nucleuses_or_more,Population_Population_growth_Population_growth_Crude_Birth_Rate_Crude_Birth_Rate,Population_Population_growth_Population_growth_Crude_Death_Rate_Crude_Death_Rate,Population_Population_growth_Population_growth_Crude_Rate_of_Natural_Increase_Crude_Rate_of_Natural_Increase,Population_Population_growth_Population_growth_Net_Migration_Rate_Net_Migration_Rate,Population_Population_growth_Population_growth_Total_Population_Growth_Rate_Total_Growth_Rate,"Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Leased_main_family_homes,_other_types_Other_type","Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_VAB_energy,_water_and_waste_Mining_industries,_energy,_water_and_waste","Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_VAB_food,_textiles_and_chemicals_Food,_textiles,_wood,_publishing,_chemicals_and_rubber","Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_GVA_machinery,_electrical_and_transport_mat._Metallurgy,_machinery,_electrical_and_transport_material",Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_GVA_industry_Total,Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_trade_Trade,"Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_transport,_inf._and_comm._Transport,_information_and_communications",Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_hostelry_Hostelry,Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_financial_and_insurance_act._Financial_and_insurance_activities,"Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_real_estate,_technical_and_adm._act._Real_estate,_technical_and_adm._activities",Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_public_adm._and_other_ser._Public_administration_and_other_services,Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_services_Total
171426,38.09,91,2.841978,41.939469,486900,4643150,38.09,101.2,1951,1905,3856,828,2470,494,64,3856,421,1263,245,22,1951,407,1207,249,42,1905,3175,398,283,3856,3677,179,3856,1862,89,1951,1815,90,1905,20,27,47,835,50.9,30,31,61,6,10,16,9,4,-3,1,29,13,8,21,29,899,31.96,6.12,25.85,3112,2882,2864,2342,3156,1,0,1,1,4,3,6,0,0,15,29,12.3,26.5,23.5,37.6,2548,69.3,2593,90.0,2550,70.8,53.9,2538,1603,337,1940,1321,2627,958,869,1827,1917,8,398,47,433,886,0,41,41,243,325,388,498,0,886,94,641,1134.66,282,293,575,5.0,18.9,13.8,95.2,4.6,137.6,61.4,76.2,137.6,1197,78,1299,117,1197,439,247,465,1197,65790,18.4,104.1,2311,53142.8,429.9,26129,6274,472859,36.6,63.4,77,0,77,75,0,0,2,0,77,0,11,11,8,3,11,0,0,0,3128,40,8,0,0,14,0,0,0,0,3,18,2265,613,608,153,3639,1.22,43.0,11,2216.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170433,93.47,1236,2.163194,42.349683,431075,4689025,93.47,2.0,99,92,191,12,132,35,12,191,7,68,17,7,99,5,64,18,5,92,166,12,13,191,184,7,191,98,1,99,86,6,92,1,1,2,10,0.0,0,0,0,2,1,3,0,3,0,3,3,0,1,2,3,-14,-7.49,-2.67,-4.81,179,168,176,143,179,0,0,0,0,3,1,0,0,0,14,18,11.4,22.9,32.6,33.1,,,163,84.7,161,75.8,59.5,163,,,,,,50,50,100,108,,0,,110,111,8,0,0,18,26,30,81,0,111,13,64,848.79,23,32,55,0.6,1.7,0.0,5.9,0.0,8.2,3.4,4.8,8.2,94,19,356,,,,,,,,,,563,26870.3,295.6,24541,5832,,,,20,688,708,20,0,0,0,0,20,2,15,17,3,14,17,855,563,8,0,109,3,98,0,0,5,313,0,0,7,47,119,35,59,13,226,3.94,37.6,4,1.10,0,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431205,72.26,565,1.399436,41.424958,366250,4587250,72.26,7.5,305,239,544,60,352,119,13,544,33,196,72,4,305,27,156,47,9,239,377,108,59,544,504,40,544,289,16,305,215,24,239,7,10,17,60,0.0,0,2,2,2,0,2,0,28,2,30,5,1,0,5,5,262,62.27,3.8,58.47,489,391,426,256,525,0,0,0,0,2,4,0,0,0,12,18,14.8,37.7,26.0,21.5,460,72.6,429,76.9,441,61.2,43.8,447,,,,,,108,71,179,186,,0,,14,17,11,,,17,38,17,0,0,17,7,101,1017.12,59,35,94,4.3,4.4,6.7,44.1,5.3,64.8,29.9,34.9,64.8,238,89,762,,,,,,,,,,1846,22120.3,110.6,21161,4983,,,,1191,540,1731,859,47,10,253,22,1191,0,27,27,21,6,27,55,596,178,254,30020,3,1,0,0,0,0,0,0,4,38,357,87,136,27,607,2.44,37.5,0,0.00,,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
